block_fips_code,block_population,census_tract,zcta,census_block_group,neighborhood
440070001023011,97,44007000102,02905,440070001023,Washington Park
440070001023012,161,44007000102,02905,440070001023,Washington Park
440070001023013,100,44007000102,02905,440070001023,Washington Park
440070001023014,76,44007000102,02905,440070001023,Washington Park
440070001023015,70,44007000102,02905,440070001023,Washington Park
440070005003014,0,44007000500,02905,440070005003,Washington Park
440070005003015,0,44007000500,02905,440070005003,Washington Park
440070034002042,0,44007003400,02906,440070034002,Wayland
440070034002043,0,44007003400,02906,440070034002,Wayland
440070035001000,48,44007003500,02906,440070035001,Wayland
440070035001001,57,44007003500,02906,440070035001,Wayland
440070035001002,62,44007003500,02906,440070035001,Wayland
440070035001003,35,44007003500,02906,440070035001,Wayland
440070035001004,49,44007003500,02906,440070035001,Wayland
440070035001005,60,44007003500,02906,440070035001,Wayland
440070035001006,77,44007003500,02906,440070035001,Wayland
440070035001007,54,44007003500,02906,440070035001,Wayland
440070035001008,61,44007003500,02906,440070035001,Wayland
440070035001009,58,44007003500,02906,440070035001,Wayland
440070035001010,41,44007003500,02906,440070035001,Wayland
440070035001011,25,44007003500,02906,440070035001,Wayland
440070035001012,119,44007003500,02906,440070035001,Wayland
440070035001013,67,44007003500,02906,440070035001,Wayland
440070035001014,45,44007003500,02906,440070035001,Wayland
440070035001015,30,44007003500,02906,440070035001,Wayland
440070035001016,37,44007003500,02906,440070035001,Wayland
440070035002001,0,44007003500,02906,440070035002,Wayland
440070035003000,35,44007003500,02906,440070035003,Wayland
440070035003001,70,44007003500,02906,440070035003,Wayland
440070035003002,68,44007003500,02906,440070035003,Wayland
440070035003003,63,44007003500,02906,440070035003,Wayland
440070035003004,200,44007003500,02906,440070035003,Wayland
440070035003005,66,44007003500,02906,440070035003,Wayland
440070035003006,4,44007003500,02906,440070035003,Wayland
440070035003007,137,44007003500,02906,440070035003,Wayland
440070035003008,39,44007003500,02906,440070035003,Wayland
440070035003009,56,44007003500,02906,440070035003,Wayland
440070035004000,0,44007003500,02906,440070035004,Wayland
440070035004001,0,44007003500,02906,440070035004,Wayland
440070035004002,31,44007003500,02906,440070035004,Wayland
440070035004003,0,44007003500,02906,440070035004,Wayland
440070035004004,43,44007003500,02906,440070035004,Wayland
440070035004005,48,44007003500,02906,440070035004,Wayland
440070035004006,52,44007003500,02906,440070035004,Wayland
440070035004007,2,44007003500,02906,440070035004,Wayland
440070035004008,46,44007003500,02906,440070035004,Wayland
440070035004009,127,44007003500,02906,440070035004,Wayland
440070035004010,26,44007003500,02906,440070035004,Wayland
440070035004011,22,44007003500,02906,440070035004,Wayland
440070035004012,62,44007003500,02906,440070035004,Wayland
440070035004013,49,44007003500,02906,440070035004,Wayland
440070035004014,71,44007003500,02906,440070035004,Wayland
440070035004015,68,44007003500,02906,440070035004,Wayland
440070035004016,50,44007003500,02906,440070035004,Wayland
440070035004017,24,44007003500,02906,440070035004,Wayland
440070035004018,39,44007003500,02906,440070035004,Wayland
440070035004019,214,44007003500,02906,440070035004,Wayland
440070035004020,73,44007003500,02906,440070035004,Wayland
440070035004021,0,44007003500,02906,440070035004,Wayland
440070035004022,109,44007003500,02906,440070035004,Wayland
440070035004023,36,44007003500,02906,440070035004,Wayland
440070035004024,70,44007003500,02906,440070035004,Wayland
440070035004025,0,44007003500,02906,440070035004,Wayland
440070035004026,78,44007003500,02906,440070035004,Wayland
440070035004027,9,44007003500,02906,440070035004,Wayland
440070035004028,33,44007003500,02906,440070035004,Wayland
440070036012000,174,44007003601,02906,440070036012,Wayland
440070036012001,55,44007003601,02906,440070036012,Wayland
440070036012006,31,44007003601,02906,440070036012,Wayland
440070036012007,110,44007003601,02906,440070036012,Wayland
440070036012008,247,44007003601,02906,440070036012,Wayland
440070036012011,62,44007003601,02906,440070036012,Wayland
440070036012012,80,44007003601,02906,440070036012,Wayland
440070003005000,147,44007000300,02907,440070003005,West End
440070003005001,0,44007000300,02907,440070003005,West End
440070003005002,0,44007000300,02907,440070003005,West End
440070003005003,169,44007000300,02907,440070003005,West End
440070003005004,146,44007000300,02907,440070003005,West End
440070003005005,267,44007000300,02907,440070003005,West End
440070003005006,0,44007000300,02907,440070003005,West End
440070003005007,0,44007000300,02907,440070003005,West End
440070003005008,142,44007000300,02907,440070003005,West End
440070003005009,130,44007000300,02907,440070003005,West End
440070003005010,0,44007000300,02907,440070003005,West End
440070003005011,122,44007000300,02907,440070003005,West End
440070003005012,0,44007000300,02907,440070003005,West End
440070003005013,138,44007000300,02907,440070003005,West End
440070003005014,104,44007000300,02907,440070003005,West End
440070003005015,36,44007000300,02907,440070003005,West End
440070003005016,71,44007000300,02907,440070003005,West End
440070003005017,13,44007000300,02907,440070003005,West End
440070003005018,8,44007000300,02907,440070003005,West End
440070003006000,17,44007000300,02907,440070003006,West End
440070003006001,80,44007000300,02907,440070003006,West End
440070003006002,207,44007000300,02907,440070003006,West End
440070003006003,89,44007000300,02907,440070003006,West End
440070003006004,54,44007000300,02907,440070003006,West End
440070003006005,0,44007000300,02907,440070003006,West End
440070003006006,115,44007000300,02907,440070003006,West End
440070003006007,72,44007000300,02907,440070003006,West End
440070003006008,61,44007000300,02907,440070003006,West End
440070003006009,108,44007000300,02907,440070003006,West End
440070003006011,91,44007000300,02907,440070003006,West End
440070003006012,24,44007000300,02907,440070003006,West End
440070003006016,0,44007000300,02907,440070003006,West End
440070012001000,0,44007001200,02903,440070012001,West End
440070012001001,598,44007001200,02907,440070012001,West End
440070012001002,238,44007001200,02907,440070012001,West End
440070012001003,0,44007001200,02903,440070012001,West End
440070012001004,51,44007001200,02907,440070012001,West End
440070012001005,127,44007001200,02907,440070012001,West End
440070012001006,0,44007001200,02907,440070012001,West End
440070012001008,0,44007001200,02907,440070012001,West End
440070012001010,286,44007001200,02907,440070012001,West End
440070012002000,23,44007001200,02909,440070012002,West End
440070012002001,30,44007001200,02909,440070012002,West End
440070012002002,2,44007001200,02909,440070012002,West End
440070012002003,37,44007001200,02909,440070012002,West End
440070012002004,54,44007001200,02909,440070012002,West End
440070012002005,43,44007001200,02909,440070012002,West End
440070012002006,28,44007001200,02909,440070012002,West End
440070012002007,50,44007001200,02909,440070012002,West End
440070012002008,241,44007001200,02907,440070012002,West End
440070012002009,40,44007001200,02909,440070012002,West End
440070012002010,0,44007001200,02907,440070012002,West End
440070012002011,11,44007001200,02907,440070012002,West End
440070012002012,0,44007001200,02907,440070012002,West End
440070012002013,15,44007001200,02907,440070012002,West End
440070012002014,113,44007001200,02907,440070012002,West End
440070012002015,54,44007001200,02907,440070012002,West End
440070012002016,2,44007001200,02907,440070012002,West End
440070012003000,11,44007001200,02907,440070012003,West End
440070012003001,85,44007001200,02907,440070012003,West End
440070012003002,94,44007001200,02907,440070012003,West End
440070012003003,206,44007001200,02907,440070012003,West End
440070012003004,103,44007001200,02907,440070012003,West End
440070012003005,55,44007001200,02907,440070012003,West End
440070012003006,68,44007001200,02907,440070012003,West End
440070012003007,9,44007001200,02907,440070012003,West End
440070012003008,3,44007001200,02907,440070012003,West End
440070012003009,10,44007001200,02907,440070012003,West End
440070012003010,74,44007001200,02907,440070012003,West End
440070012003011,0,44007001200,02907,440070012003,West End
440070012003012,105,44007001200,02907,440070012003,West End
440070012003013,29,44007001200,02907,440070012003,West End
440070013001000,35,44007001300,02909,440070013001,West End
440070013001001,101,44007001300,02909,440070013001,West End
440070013001002,108,44007001300,02909,440070013001,West End
440070013001003,63,44007001300,02909,440070013001,West End
440070013001004,67,44007001300,02909,440070013001,West End
440070013001005,175,44007001300,02909,440070013001,West End
440070013001006,60,44007001300,02909,440070013001,West End
440070013001007,182,44007001300,02909,440070013001,West End
440070013001008,118,44007001300,02909,440070013001,West End
440070013002000,161,44007001300,02909,440070013002,West End
440070013002001,63,44007001300,02909,440070013002,West End
440070013002002,83,44007001300,02909,440070013002,West End
440070013002003,188,44007001300,02909,440070013002,West End
440070013002004,229,44007001300,02909,440070013002,West End
440070013002005,136,44007001300,02909,440070013002,West End
440070013002006,48,44007001300,02909,440070013002,West End
440070013002007,0,44007001300,02909,440070013002,West End
440070013002008,87,44007001300,02909,440070013002,West End
440070013003000,258,44007001300,02909,440070013003,West End
440070013003001,164,44007001300,02909,440070013003,West End
440070013003002,65,44007001300,02909,440070013003,West End
440070013003003,283,44007001300,02909,440070013003,West End
440070013003004,201,44007001300,02909,440070013003,West End
440070013003005,109,44007001300,02909,440070013003,West End
440070013003006,116,44007001300,02909,440070013003,West End
440070013003007,27,44007001300,02909,440070013003,West End
440070013003008,36,44007001300,02909,440070013003,West End
440070013003009,0,44007001300,02909,440070013003,West End
440070013004000,98,44007001300,02909,440070013004,West End
440070013004001,107,44007001300,02909,440070013004,West End
440070013004002,118,44007001300,02909,440070013004,West End
440070013004003,55,44007001300,02909,440070013004,West End
440070013004004,0,44007001300,02909,440070013004,West End
440070013004005,71,44007001300,02909,440070013004,West End
440070013004006,132,44007001300,02909,440070013004,West End
440070013004008,0,44007001300,02909,440070013004,West End
440070013004015,120,44007001300,02909,440070013004,West End
440070013004016,187,44007001300,02909,440070013004,West End
440070013004017,205,44007001300,02909,440070013004,West End
440070014001000,149,44007001400,02907,440070014001,West End
440070014001001,124,44007001400,02907,440070014001,West End
440070014001002,63,44007001400,02907,440070014001,West End
440070014001003,222,44007001400,02907,440070014001,West End
440070014001004,223,44007001400,02907,440070014001,West End
440070014001005,342,44007001400,02907,440070014001,West End
440070014002000,386,44007001400,02907,440070014002,West End
440070014002001,421,44007001400,02907,440070014002,West End
440070014002002,264,44007001400,02907,440070014002,West End
440070014002003,380,44007001400,02907,440070014002,West End
440070014003000,136,44007001400,02909,440070014003,West End
440070014003001,0,44007001400,02909,440070014003,West End
440070014003002,57,44007001400,02909,440070014003,West End
440070014003003,91,44007001400,02909,440070014003,West End
440070014003004,241,44007001400,02909,440070014003,West End
440070014003005,249,44007001400,02909,440070014003,West End
440070014003006,233,44007001400,02909,440070014003,West End
440070014004000,134,44007001400,02907,440070014004,West End
440070014004001,117,44007001400,02907,440070014004,West End
440070014004002,196,44007001400,02907,440070014004,West End
440070014004003,88,44007001400,02907,440070014004,West End
440070014004004,75,44007001400,02907,440070014004,West End
440070014004005,6,44007001400,02907,440070014004,West End
440070014004006,18,44007001400,02907,440070014004,West End
440070014004007,68,44007001400,02907,440070014004,West End
440070014004008,58,44007001400,02907,440070014004,West End
440070014004009,0,44007001400,02907,440070014004,West End
440070014004010,103,44007001400,02907,440070014004,West End
440070014004011,73,44007001400,02907,440070014004,West End
440070014004012,87,44007001400,02907,440070014004,West End
440070014004013,0,44007001400,02907,440070014004,West End
440070014004014,86,44007001400,02907,440070014004,West End
